Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
130000,80,Yes,Yes,0.14232,0.14232,0.28632,0.28632,0.5340000000000001,0.5340000000000001,Miscellaneous Stores,Miscellaneous Stores,643.11,Other
15000,15,No,No,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,Miscellaneous Stores,Miscellaneous Stores,262.5,None
100000,1000,No,No,1.49,1.49,2.858,2.858,7.61,7.61,Business Services,Other,469.4,None
20000,150,Yes,No,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
50000,20,No,No,0.08528,0.08528,0.11480000000000001,0.11480000000000001,0.20840000000000003,0.20840000000000003,Miscellaneous Stores,Miscellaneous Stores,403.5,None
5000,50,No,No,0.30419999999999997,0.30419999999999997,0.30419999999999997,0.30419999999999997,0.30419999999999997,0.30419999999999997,Professional Services and Membership Organizations,Other,84.49999999999999,None
5000,30,No,No,0.162,0.162,0.162,0.162,0.162,0.162,Miscellaneous Stores,Miscellaneous Stores,75.0,None
80000,10,Yes,No,0.0398,0.0398,0.0524,0.0524,0.065,0.065,Miscellaneous Stores,Miscellaneous Stores,633.6,None
300000,50,Yes,Yes,0.10200000000000001,0.10200000000000001,0.19200000000000003,0.19200000000000003,0.21,0.21,Professional Services and Membership Organizations,Other,1536.0,Other
20000,50,Yes,No,0.18,0.18,0.18,0.18,0.18,0.18,Miscellaneous Stores,Miscellaneous Stores,200.0,None
950000,3000,Yes,No,4.3500000000000005,4.3500000000000005,9.75,9.75,10.83,10.83,Retail Outlet Services,Other,4303.5,None
105000,10,Yes,Yes,0.044039999999999996,0.044039999999999996,0.06204,0.06204,0.09300000000000001,0.09300000000000001,Retail Outlet Services,Other,795.06,Other
1000000,200,Yes,No,0.22160000000000002,0.22160000000000002,0.524,0.524,0.74,0.74,Miscellaneous Stores,Miscellaneous Stores,3380.0,None
480000,10,Yes,Yes,0.0344,0.0344,0.0488,0.0488,0.057800000000000004,0.057800000000000004,Retail Outlet Services,Other,3096.0,Other
90000,300,No,No,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,Retail Outlet Services,Other,1575.0,None
25000,7,No,Yes,0.04016,0.04016,0.04016,0.04016,0.08552000000000003,0.08552000000000003,Miscellaneous Stores,Miscellaneous Stores,280.42857142857144,Other
150000,70,Yes,Yes,0.12828,0.12828,0.25427999999999995,0.25427999999999995,0.471,0.471,Miscellaneous Stores,Miscellaneous Stores,750.0857142857144,Other
500000,4000,Yes,No,5.779999999999999,5.779999999999999,11.54,11.54,15.14,15.14,Contracted Services,Other,2227.5,None
500000,600,Yes,Yes,0.884,0.884,1.748,1.748,2.2880000000000003,2.2880000000000003,Retail Outlet Services,Other,2241.6666666666665,Other
3000,150,Yes,Yes,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,Retail Outlet Services,Other,50.699999999999996,Other
200000,20,Yes,No,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,1214.4,None
15000,5,No,Yes,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Miscellaneous Stores,Miscellaneous Stores,253.49999999999997,Other
100000,200,Yes,No,1.2600000000000002,1.2600000000000002,1.2600000000000002,1.2600000000000002,1.2600000000000002,1.2600000000000002,Business Services,Other,1750.0000000000002,None
500000,10,No,Yes,0.0344,0.0344,0.0488,0.0488,0.057800000000000004,0.057800000000000004,Miscellaneous Stores,Miscellaneous Stores,3225.0,Other
2000,5,No,No,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,Transportation Services,Other,35.00000000000001,None
1400,6,No,Yes,0.03728000000000001,0.03728000000000001,0.03728000000000001,0.03728000000000001,0.07616000000000002,0.07616000000000002,Transportation Services,Other,16.370666666666665,Other
800,5,No,No,0.027,0.027,0.027,0.027,0.027,0.027,Miscellaneous Stores,Miscellaneous Stores,12.000000000000002,None
200000,150,Yes,Yes,0.5346,0.5346,0.5346,0.5346,1.0746,1.0746,Miscellaneous Stores,Miscellaneous Stores,2019.9999999999998,Other
1500,5,No,No,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Miscellaneous Stores,Miscellaneous Stores,25.349999999999998,None
120000,9,Yes,Yes,0.06296,0.06296,0.075272,0.075272,0.11804,0.11804,Miscellaneous Stores,Miscellaneous Stores,1223.9466666666667,Other
15000,5,No,Yes,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Miscellaneous Stores,Miscellaneous Stores,253.49999999999997,Other
220000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1571.68,Other
15000,300,Yes,Yes,1.8251999999999997,1.8251999999999997,1.8251999999999997,1.8251999999999997,1.8251999999999997,1.8251999999999997,Professional Services and Membership Organizations,Other,253.49999999999997,Other
150000,560,Yes,Yes,0.8162400000000001,0.8162400000000001,1.8242399999999999,1.8242399999999999,3.558,3.558,Business Services,Other,693.8357142857144,Other
200000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1428.8,Other
5000,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Professional Services and Membership Organizations,Other,84.49999999999999,None
10000,4,No,No,0.024336,0.024336,0.024336,0.024336,0.024336,0.024336,Retail Outlet Services,Other,168.99999999999997,None
100000,1000,Yes,Yes,2.0,2.0,3.2600000000000002,3.2600000000000002,4.52,4.52,Transportation Services,Other,594.0000000000001,Other
200000,10,Yes,Yes,0.0362,0.0362,0.050600000000000006,0.050600000000000006,0.061399999999999996,0.061399999999999996,Retail Outlet Services,Other,1392.0000000000002,Other
200000,12,Yes,No,0.03944,0.03944,0.056720000000000007,0.056720000000000007,0.06968000000000002,0.06968000000000002,Miscellaneous Stores,Miscellaneous Stores,1325.3333333333335,None
1500,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,25.349999999999998,None
45000,10,No,Yes,0.06764,0.06764,0.0824,0.0824,0.1292,0.1292,Miscellaneous Stores,Miscellaneous Stores,475.65,Other
200000,10,Yes,No,0.044039999999999996,0.044039999999999996,0.06204,0.06204,0.09300000000000001,0.09300000000000001,Retail Outlet Services,Other,1514.4,None
50000,15,No,Yes,0.07646,0.07646,0.09860000000000002,0.09860000000000002,0.1688,0.1688,Miscellaneous Stores,Miscellaneous Stores,445.1666666666667,Other
100000,8,Yes,Yes,0.041232000000000005,0.041232000000000005,0.055632,0.055632,0.0804,0.0804,Professional Services and Membership Organizations,Other,832.2,Other
150000,275,Yes,No,0.446,0.446,0.8222,0.8222,2.129,2.129,Professional Services and Membership Organizations,Other,723.8727272727272,None
400000,30,No,Yes,0.0732,0.0732,0.12720000000000004,0.12720000000000004,0.138,0.138,Miscellaneous Stores,Miscellaneous Stores,2208.0,Other
20,20,No,Yes,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Miscellaneous Stores,Miscellaneous Stores,0.338,Other
200000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1428.8,Other
10000,40,No,No,0.24336,0.24336,0.24336,0.24336,0.24336,0.24336,Professional Services and Membership Organizations,Other,168.99999999999997,None
100000,6,No,Yes,0.058640000000000005,0.058640000000000005,0.066848,0.066848,0.09536000000000003,0.09536000000000003,Miscellaneous Stores,Miscellaneous Stores,1297.7333333333336,Other
300000,10,Yes,Yes,0.03512,0.03512,0.0488,0.0488,0.0596,0.0596,Miscellaneous Stores,Miscellaneous Stores,1991.9999999999998,Other
4000,20,No,Yes,0.108,0.108,0.108,0.108,0.108,0.108,Retail Outlet Services,Other,59.99999999999999,Other
120000,20,No,No,0.108,0.108,0.108,0.108,0.108,0.108,Business Services,Other,1800.0,None
20000,15,No,No,0.081,0.081,0.081,0.081,0.081,0.081,Miscellaneous Stores,Miscellaneous Stores,300.0,None
900,9,No,No,0.05670000000000001,0.05670000000000001,0.05670000000000001,0.05670000000000001,0.05670000000000001,0.05670000000000001,Clothing Stores,Other,15.750000000000004,None
120000,10,No,Yes,0.0644,0.0644,0.07808000000000001,0.07808000000000001,0.1256,0.1256,Miscellaneous Stores,Miscellaneous Stores,1157.28,Other
50000,845,No,Yes,1.5405799999999998,1.5405799999999998,2.7878,2.7878,6.7424,6.7424,Professional Services and Membership Organizations,Other,281.4585798816568,Other
100000,180,Yes,Yes,0.4088,0.4088,0.668,0.668,0.8624,0.8624,Professional Services and Membership Organizations,Other,657.1111111111111,Other
170000,20,No,Yes,0.0524,0.0524,0.08120000000000001,0.08120000000000001,0.1028,0.1028,Miscellaneous Stores,Miscellaneous Stores,1013.2000000000002,Other
2000,100,Yes,No,0.6300000000000001,0.6300000000000001,0.6300000000000001,0.6300000000000001,0.6300000000000001,0.6300000000000001,Miscellaneous Stores,Miscellaneous Stores,35.00000000000001,None
2000,20,No,Yes,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,Miscellaneous Stores,Miscellaneous Stores,35.00000000000001,Other
450000,30,No,No,0.09644,0.09644,0.13964000000000001,0.13964000000000001,0.15800000000000003,0.15800000000000003,Retail Outlet Services,Other,2880.3,None
800000,20,Yes,Yes,0.058800000000000005,0.058800000000000005,0.09480000000000001,0.09480000000000001,0.10200000000000001,0.10200000000000001,Miscellaneous Stores,Miscellaneous Stores,4816.0,Other
80000,20,No,Yes,0.0596,0.0596,0.08480000000000001,0.08480000000000001,0.11000000000000001,0.11000000000000001,Business Services,Other,553.6,Other
1000,5,No,No,0.0344,0.0344,0.0344,0.0344,0.06680000000000001,0.06680000000000001,Professional Services and Membership Organizations,Other,12.36,None
300000,10,Yes,Yes,0.03512,0.03512,0.0488,0.0488,0.0596,0.0596,Retail Outlet Services,Other,1991.9999999999998,Other
30000,25,Yes,No,0.075,0.075,0.138,0.138,0.228,0.228,Miscellaneous Stores,Miscellaneous Stores,213.0,None
40000,100,Yes,No,0.30800000000000005,0.30800000000000005,0.30800000000000005,0.30800000000000005,0.9560000000000001,0.9560000000000001,Miscellaneous Stores,Miscellaneous Stores,342.40000000000003,None
500000,1000,Yes,No,1.562,1.562,2.858,2.858,3.65,3.65,Retail Outlet Services,Other,2327.0,None
5000,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Business Services,Other,84.49999999999999,None
12000,20,No,Yes,0.108,0.108,0.108,0.108,0.108,0.108,Miscellaneous Stores,Miscellaneous Stores,179.99999999999997,Other
280000,15,Yes,Yes,0.044300000000000006,0.044300000000000006,0.0632,0.0632,0.0821,0.0821,Retail Outlet Services,Other,1750.9333333333334,Other
5000,25,No,No,0.15750000000000003,0.15750000000000003,0.15750000000000003,0.15750000000000003,0.15750000000000003,0.15750000000000003,Miscellaneous Stores,Miscellaneous Stores,87.50000000000001,None
700000,15,Yes,Yes,0.04944,0.04944,0.07374,0.07374,0.12125999999999999,0.12125999999999999,Miscellaneous Stores,Miscellaneous Stores,4358.2,Other
100000,10,Yes,No,0.0644,0.0644,0.07808000000000001,0.07808000000000001,0.1256,0.1256,Miscellaneous Stores,Miscellaneous Stores,964.4,None
110000,50,Yes,Yes,0.1002,0.1002,0.1902,0.1902,0.3450000000000001,0.3450000000000001,Miscellaneous Stores,Miscellaneous Stores,568.9200000000001,Other
2000,25,No,No,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,Miscellaneous Stores,Miscellaneous Stores,33.8,None
800000,2,No,Yes,0.007128,0.007128,0.007128,0.007128,0.014328000000000002,0.014328000000000002,Professional Services and Membership Organizations,Other,8079.999999999999,Other
150000,50,Yes,No,0.10200000000000001,0.10200000000000001,0.21,0.21,0.40800000000000003,0.40800000000000003,Miscellaneous Stores,Miscellaneous Stores,813.0,None
25000,60,No,Yes,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,Miscellaneous Stores,Miscellaneous Stores,250.0,Other
20000,65,Yes,No,0.39546,0.39546,0.39546,0.39546,0.39546,0.39546,Professional Services and Membership Organizations,Other,337.99999999999994,None
160000,10,No,Yes,0.03512,0.03512,0.0488,0.0488,0.0596,0.0596,Retail Outlet Services,Other,1062.4,Other
450000,20,No,Yes,0.0488,0.0488,0.0776,0.0776,0.0956,0.0956,Miscellaneous Stores,Miscellaneous Stores,2452.5,Other
500000,20,No,No,0.0596,0.0596,0.08480000000000001,0.08480000000000001,0.11000000000000001,0.11000000000000001,Miscellaneous Stores,Miscellaneous Stores,3460.0000000000005,None
1000,50,No,No,0.27,0.27,0.27,0.27,0.27,0.27,Business Services,Other,14.999999999999998,None
250000,200,Yes,Yes,0.33240000000000003,0.33240000000000003,0.7212,0.7212,1.074,1.074,Miscellaneous Stores,Miscellaneous Stores,1247.0,Other
360000,2000,Yes,Yes,3.044,3.044,5.779999999999999,5.779999999999999,7.94,7.94,Retail Outlet Services,Other,1673.9999999999998,Other
80000,23,Yes,No,0.06554000000000001,0.06554000000000001,0.09452000000000002,0.09452000000000002,0.12350000000000003,0.12350000000000003,Clothing Stores,Other,543.1652173913044,None
15000,50,No,Yes,0.27,0.27,0.27,0.27,0.27,0.27,Clothing Stores,Other,225.0,Other
500,5,No,No,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Retail Outlet Services,Other,8.45,None
250000,10,Yes,Yes,0.044039999999999996,0.044039999999999996,0.06204,0.06204,0.09300000000000001,0.09300000000000001,Miscellaneous Stores,Miscellaneous Stores,1893.0,Other
46000,75,No,No,0.236,0.236,0.236,0.236,0.7220000000000001,0.7220000000000001,Miscellaneous Stores,Miscellaneous Stores,396.8266666666666,None
400000,250,Yes,Yes,0.381,0.381,0.8310000000000001,0.8310000000000001,1.6050000000000002,1.6050000000000002,Miscellaneous Stores,Miscellaneous Stores,1876.8000000000002,Other
240000,6,Yes,Yes,0.032400000000000005,0.032400000000000005,0.032400000000000005,0.032400000000000005,0.032400000000000005,0.032400000000000005,Retail Outlet Services,Other,3600.0,Other
100000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Retail Outlet Services,Other,714.4,Other
150000,5,No,Yes,0.0572,0.0572,0.06404,0.06404,0.0878,0.0878,Miscellaneous Stores,Miscellaneous Stores,2196.6,Other
1200000,3500,Yes,Yes,3.5480000000000005,3.5480000000000005,8.839999999999998,8.839999999999998,12.62,12.62,Miscellaneous Stores,Miscellaneous Stores,3942.8571428571427,Other
15000,34,No,Yes,0.206856,0.206856,0.206856,0.206856,0.206856,0.206856,Miscellaneous Stores,Miscellaneous Stores,253.49999999999997,Other
15000,10,Yes,No,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,Miscellaneous Stores,Miscellaneous Stores,150.0,None
250000,20,No,No,0.0524,0.0524,0.0776,0.0776,0.1028,0.1028,Miscellaneous Stores,Miscellaneous Stores,1480.0000000000002,None
250000,50,No,Yes,0.10100000000000002,0.10100000000000002,0.164,0.164,0.22699999999999998,0.22699999999999998,Clothing Stores,Other,1330.0000000000002,Other
100,15,Yes,No,0.081,0.081,0.081,0.081,0.081,0.081,Miscellaneous Stores,Miscellaneous Stores,1.5000000000000002,None
100,100,Yes,No,0.36,0.36,0.36,0.36,0.36,0.36,Miscellaneous Stores,Miscellaneous Stores,1.0,None
